what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1512490335696
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1512490347259
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1512490472457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1512490499863
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512490500520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490502613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490519051
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512490521488
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512490534520
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1512490543448
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512490558796
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512490768511
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512490773745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490777011
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512490789708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490853030
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512490872061
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1512490880614
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512490893249
executed,command,com.altera.sbtgui.flash.plugin,,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1512490918921
started,bundle,com.altera.sbtgui.flash.plugin,11.1.0.216,"com.altera.sbtgui.flash.plugin",1512490918921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490919234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490924499
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512490924562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512490930499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512491282532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512492911340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512494431358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512494535648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495089155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495199262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495350242
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512495352242
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495352601
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495352789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495469575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495696420
executed,command,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project.commands.quartus",1512495698717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495700467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495734938
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512495752594
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495752938
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495771797
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512495842438
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495842703
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512495844297
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512495844657
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1512495857016
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512495862735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495867141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495886266
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512495889266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495889438
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512495902709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495911813
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1512495911813
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512495927583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495995927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512495997599
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512496028458
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1512496031568
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512496033865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512496037177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512496055474
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512496058021
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512496071911
